"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"135","Attico via Giuseppe Giusti, Centro, Firenze","4500.0","3","125.0","2","2"
"136","Bilocale via Fra Giovanni Angelico, Beccaria - Colombo, Firenze","1500.0","2","55.0","nan","2"
"137","Trilocale via della Grillaia, Marignolle - Bellosguardo, Firenze","800.0","3","71.0","nan","2"
"138","Appartamento via Fra' Guittone, Le Cure, Firenze","2200.0","5+","165.0","3","2"
"139","Trilocale via Maggio, Ponte Vecchio - Pitti, Firenze","1500.0","3","60.0","nan","2"
"140","Appartamento via delle Campora, Porta Romana, Firenze","2000.0","5+","140.0","2","2"
"141","Quadrilocale via Bolognese Nuova 168, Bolognese, Firenze","1300.0","4","107.0","2","2"
"142","Trilocale via Romana, Michelangelo - Poggio Imperiale, Firenze","4000.0","3","120.0","nan","2"
"143","Appartamento via Giuseppe Sirtori, Campo di Marte, Firenze","870.0","5","110.0","nan","2"
"144","Quadrilocale via Dell'ariento, Duomo, Firenze","2800.0","4","70.0","2","2"
"145","Quadrilocale via Pietrapiana, Sant'Ambrogio, Firenze","1500.0","4","75.0","2","2"
"146","Trilocale via Alfonso La Marmora, San Marco - SS Annunziata, Firenze","1550.0","3","94.0","nan","2"
"147","Bilocale piazza dei Nerli, San Frediano, Firenze","1800.0","2","50.0","nan","2"
"148","Appartamento ottimo stato, secondo piano, Piazza della Repubblica, Firenze","6500.0","5+","200.0","3+","2"
"149","Loft via del Campuccio, San Frediano, Firenze","1200.0","nan","35.0","nan","2"
"150","Loft via Giulio Bechi, Castello, Firenze","600.0","nan","34.0","nan","2"
"151","Appartamento via San Zanobi, San Marco - SS Annunziata, Firenze","1900.0","5+","132.0","2","2"
"152","Appartamento piazza del Carmine, San Frediano, Firenze","3500.0","5+","300.0","2","2"
"153","Quadrilocale Costa San Giorgio, Michelangelo - Poggio Imperiale, Firenze","1750.0","4","80.0","nan","2"
"154","Trilocale piazza Pietro Mascagni, Novoli, Firenze","800.0","3","65.0","nan","2"
"155","Quadrilocale via Gino Capponi, San Marco - SS Annunziata, Firenze","1750.0","4","120.0","2","2"
"156","Quadrilocale via Fabbroni, Leopoldo - Vittorio Emanuele - Statuto, Firenze","4000.0","4","100.0","2","2"
"157","Appartamento via via Guelfa, San Marco - SS Annunziata, Firenze","1800.0","5","110.0","3","2"
"158","Appartamento via dei Bardi 8, San Niccolò, Firenze","4000.0","5+","180.0","2","2"
"159","Quadrilocale buono stato, secondo piano, Bolognese, Firenze","1300.0","4","120.0","2","2"
"160","Villa plurifamiliare viale Europa, Europa, Firenze","1350.0","5+","600.0","3+","2"
"161","Appartamento via del Confine, Coverciano, Firenze","4000.0","5+","300.0","3","2"
"162","Villa plurifamiliare via delle Cinque Vie, Cinque Vie, Firenze","1000.0","5+","500.0","3+","2"
"163","Appartamento piazza Massimo d'Azeglio, D'Azeglio, Firenze","4500.0","5+","350.0","3+","2"
"164","Villa plurifamiliare via dei Bruni, Bolognese, Firenze","1500.0","5+","500.0","3+","2"
"165","Attico via Poggio Gherardo, Settignano, Firenze","5000.0","5+","395.0","3+","2"
"166","Appartamento via Gaetano Baccani, Europa, Firenze","3200.0","5","160.0","2","2"
"167","Appartamento via dei Tornabuoni, Piazza della Repubblica, Firenze","3500.0","5+","140.0","2","2"
"168","Appartamento via di Badia a Ripoli, Europa, Firenze","5000.0","5+","300.0","3+","2"
"169","Appartamento via dei Tornabuoni, Piazza della Repubblica, Firenze","3800.0","5+","250.0","3+","2"
"170","Appartamento piazza di San Lorenzo, Duomo, Firenze","8000.0","5+","300.0","3","2"
"171","Villa unifamiliare via di Ripoli, Europa, Firenze","5500.0","5+","300.0","3+","2"
"172","Appartamento via dei Tornabuoni, Piazza della Repubblica, Firenze","7000.0","5+","350.0","3+","2"
"173","Villa plurifamiliare via Chiantigiana, San Marcellino, Firenze","1100.0","5+","1.1","3+","2"
"174","Villa unifamiliare via di Badia a Ripoli, Europa, Firenze","6800.0","5+","560.0","3+","2"
"175","Villa unifamiliare piazza Francia, Europa, Firenze","9000.0","5+","500.0","3+","2"
"176","Villa plurifamiliare viale Giuseppe Mazzini, Mazzini - Oberdan, Firenze","1000.0","5+","300.0","3+","0"
"177","Appartamento via San Domenico, Salviatino - San Domenico, Firenze","5500.0","5+","220.0","3+","0"
"178","Attico via Venezia, San Marco - SS Annunziata, Firenze","4500.0","5+","250.0","3","0"
"179","Villa unifamiliare via del Paradiso, Fortini, Firenze","1500.0","5+","900.0","3+","0"
"180","Albergo 3 piani, ottimo stato, Duomo, Firenze","1600.0","5+","905.0","3+","0"
"181","Loft piazza dei Pitti, Ponte Vecchio - Pitti, Firenze","1700.0","2","80.0","nan","0"
"182","Bilocale via Giuseppe Galliano, Porta al Prato - San Jacopino, Firenze","1000.0","2","60.0","nan","0"
"183","Appartamento Ponte Vecchio, Signoria - Uffizi, Firenze","2650.0","5+","132.0","2","0"
"184","Appartamento via Pier Antonio Micheli 22, San Marco - SS Annunziata, Firenze","2200.0","5","110.0","2","0"
"185","Bilocale via di Montughi, Bolognese, Firenze","1000.0","2","55.0","nan","0"
"186","Trilocale piazza Santo Spirito, Santo Spirito, Firenze","1800.0","3","70.0","nan","0"
"187","Quadrilocale via di Montughi 17, Leopoldo - Vittorio Emanuele - Statuto, Firenze","1300.0","4","100.0","nan","0"
"188","Villa plurifamiliare piazza Cesare Beccaria, Beccaria - Colombo, Firenze","1700.0","5+","600.0","3+","0"
"189","Trilocale Lungarno delle Grazie, Santa Croce, Firenze","1300.0","3","46.0","nan","0"
"190","Quadrilocale piazza della Signoria, Signoria - Uffizi, Firenze","3800.0","4","90.0","2","0"
"191","Appartamento via dei Bardi, San Niccolò, Firenze","2000.0","5+","440.0","3+","0"
"192","Appartamento corso Italia, Borgo Ognissanti - Il Prato, Firenze","7000.0","5+","215.0","3","0"
"193","Bilocale via DELLE MASSE, Serpiolle, Firenze","750.0","2","45.0","nan","0"
"194","Bilocale via della Grillaia, Marignolle - Bellosguardo, Firenze","800.0","2","45.0","nan","0"
"195","Attico via de bardi 34, Ponte Vecchio - Pitti, Firenze","2000.0","5+","450.0","3+","0"
"196","Quadrilocale via Giovanni Boccaccio, Le Cure, Firenze","1200.0","4","120.0","2","0"
"197","Appartamento piazza di Santa Croce, Santa Croce, Firenze","1500.0","5+","180.0","3+","0"
"198","Bilocale via delle Panche 60, Careggi - Rifredi - Dalmazia, Firenze","1000.0","2","63.0","nan","0"
"199","Trilocale borgo san jacopo, Ponte Vecchio - Pitti, Firenze","1250.0","3","60.0","nan","0"
"200","Appartamento via di Santo Spirito, Santo Spirito, Firenze","6000.0","5+","180.0","3+","0"
"201","Bilocale piazza della Signoria, Signoria - Uffizi, Firenze","1800.0","2","50.0","nan","2"
"202","Bilocale via Ghibellina, Sant'Ambrogio, Firenze","1000.0","2","60.0","nan","2"
"203","Appartamento Lungarno Benvenuto Cellini 31, San Niccolò, Firenze","3500.0","5","204.0","2","2"
"204","Bilocale piazza Isidoro del Lungo, San Marco - SS Annunziata, Firenze","900.0","2","60.0","nan","2"
"205","Trilocale ottimo stato, piano terra, San Frediano, Firenze","2750.0","3","98.0","2","2"
"206","Appartamento via di Santo Spirito, Santo Spirito, Firenze","6000.0","5+","220.0","3+","2"
"207","Appartamento in villa via della Capponcina, Settignano, Firenze","4500.0","5+","300.0","3+","2"
"208","Appartamento corso dei Tintori, Santa Croce, Firenze","6500.0","5+","497.0","3","2"
"209","Quadrilocale via Capo di Mondo, Mazzini - Oberdan, Firenze","1600.0","4","80.0","nan","2"
"210","Trilocale via Giampaolo Orsini, Gavinana, Firenze","1100.0","3","65.0","nan","2"
"211","Appartamento ottimo stato, terzo piano, Duomo, Firenze","3500.0","5+","160.0","2","2"
"212","Quadrilocale via Rocca Tedalda, Rovezzano, Firenze","1500.0","4","98.0","nan","2"
"213","Appartamento in villa via Trieste, Bolognese, Firenze","7000.0","5+","400.0","3+","2"
"214","Bilocale piazza d'Ognissanti 3, Borgo Ognissanti - Il Prato, Firenze","700.0","2","45.0","nan","2"
"215","Appartamento via dei Fossi, Santa Maria Novella, Firenze","1800.0","5","133.0","2","2"
"216","Bilocale via Frà Giovanni Angelico, Beccaria - Colombo, Firenze","1500.0","2","55.0","nan","2"
"217","Appartamento via della Chiesa, San Frediano, Firenze","2500.0","5","120.0","2","2"
"218","Trilocale via Tommaso Campanella, Mazzini - Oberdan, Firenze","1200.0","3","100.0","2","2"
"219","Appartamento via Masaccio, Mazzini - Oberdan, Firenze","2500.0","5+","190.0","3","2"
"220","Villa unifamiliare viale Galileo 32, Michelangelo - Poggio Imperiale, Firenze","5000.0","5+","200.0","3","2"
"221","Quadrilocale via Degli Alfani, San Marco - SS Annunziata, Firenze","2900.0","4","158.0","2","2"
"222","Appartamento via del Paradiso, San Marcellino, Firenze","4000.0","5+","160.0","3","2"
"223","Attico via Gino Capponi, San Marco - SS Annunziata, Firenze","3500.0","5+","200.0","2","2"
"224","Quadrilocale via Dell'arcolaio, Coverciano, Firenze","1500.0","4","90.0","nan","2"
"225","Trilocale via delle Casine, Santa Croce, Firenze","1100.0","3","55.0","nan","2"
"226","Quadrilocale via dei Bassi, Cintoia - Le Torri, Firenze","950.0","4","86.0","nan","0"
