"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"114","Monolocale via Paolo Sarpi 18/d, Porto San Pancrazio, Verona","600.0","nan","35.0","nan","2"
"115","Trilocale via Stella, Centro Storico, Verona","1200.0","3","80.0","nan","2"
"116","Quadrilocale via Giovanni Segantini, Stadio, Verona","900.0","4","85.0","nan","2"
"117","Mansarda via San Cosimo, Centro Storico, Verona","1550.0","3","115.0","2","2"
"118","Bilocale ottimo stato, terzo piano, Borgo Roma, Verona","620.0","2","50.0","nan","2"
"119","Quadrilocale via Stella 19, Centro Storico, Verona","900.0","4","75.0","nan","2"
"120","Bilocale ottimo stato, primo piano, Centro Storico, Verona","1200.0","2","65.0","nan","2"
"121","Bilocale vicolo San Domenico 20, Cittadella - Porta Nuova, Verona","1200.0","2","72.0","nan","2"
"122","Quadrilocale buono stato, terzo piano, Borgo Venezia, Verona","600.0","4","106.0","nan","2"
"123","Bilocale vicolo San Domenico 20, Cittadella - Porta Nuova, Verona","1000.0","2","65.0","nan","2"
"124","Bilocale ottimo stato, piano rialzato, Borgo Trento, Verona","800.0","2","45.0","nan","2"
"125","Trilocale corso Porta Nuova, Cittadella - Porta Nuova, Verona","nan","3","170.0","2","2"
"126","Trilocale buono stato, primo piano, San Michele Extra, Verona","1300.0","3","80.0","nan","1"
"127","Trilocale via Rosa, Centro Storico, Verona","2200.0","3","110.0","2","1"
"128","Bilocale Strada Bresciana 37, San Massimo - Croce Bianca, Verona","700.0","2","50.0","nan","1"
"129","Bilocale quarto piano, Borgo Nuovo - Navigatori, Verona","900.0","2","74.0","nan","1"
"130","Bilocale via Angelo Emo, Borgo Nuovo - Navigatori, Verona","550.0","2","55.0","nan","1"
"131","Trilocale via Lodovico Cendrata, Borgo Venezia, Verona","670.0","3","95.0","nan","1"
"132","Bilocale via Giuseppe Marconcini, Porto San Pancrazio, Verona","750.0","2","70.0","nan","1"
"133","Monolocale via Santa Chiara, Veronetta, Verona","700.0","nan","35.0","nan","1"
"134","Bilocale via Giuseppe Verdi, Santa Croce, Verona","580.0","2","66.0","nan","1"
"135","Trilocale via San Marco, Stadio, Verona","800.0","3","50.0","nan","1"
"136","Bilocale via La Fratellanza, San Massimo - Croce Bianca, Verona","650.0","2","60.0","nan","1"
"137","Monolocale corso Venezia, Borgo Venezia, Verona","360.0","nan","11.0","nan","1"
"138","Bilocale via San Nazaro, Veronetta, Verona","700.0","2","55.0","nan","1"
"139","Monolocale via Santa Chiara, Veronetta, Verona","600.0","nan","30.0","nan","1"
"140","Trilocale via Belfiore, Cà di David, Verona","290.0","3","30.0","nan","1"
"141","Bilocale via Aldo Fedeli, San Michele Extra, Verona","480.0","2","40.0","nan","1"
"142","Bilocale via Legnago, Borgo Roma, Verona","600.0","2","60.0","nan","1"
"143","Monolocale via Luigi Galvani, Borgo Nuovo - Navigatori, Verona","400.0","nan","45.0","nan","1"
"144","Bilocale viale Venezia 89, Borgo Venezia, Verona","600.0","2","65.0","nan","1"
"145","Monolocale via Fiumicello, Borgo Venezia, Verona","450.0","nan","35.0","nan","1"
"146","Bilocale piazza delle Pasque Veronesi, Centro Storico, Verona","750.0","2","62.0","nan","1"
"147","Appartamento via Prato Santo, Borgo Trento, Verona","1750.0","5","190.0","2","1"
"148","Trilocale via Santini, Pindemonte, Verona","800.0","3","100.0","nan","1"
"149","Quadrilocale piazza dei Caduti, Santa Lucia - Golosine, Verona","800.0","4","110.0","nan","1"
"150","Bilocale via Legnago, Borgo Roma, Verona","550.0","2","50.0","nan","1"
"151","Trilocale via Sommacampagna, Santa Lucia - Golosine, Verona","650.0","3","70.0","nan","1"
"152","Quadrilocale via Santini, Pindemonte, Verona","800.0","4","100.0","nan","1"
"153","Trilocale via Porto San Pancrazio, Porto San Pancrazio, Verona","700.0","3","70.0","nan","1"
"154","Trilocale ottimo stato, primo piano, Borgo Trento, Verona","900.0","3","66.0","2","1"
"155","Bilocale via Mincio, Santa Lucia - Golosine, Verona","500.0","2","55.0","nan","1"
"156","Appartamento via Ponte Pietra 18, Centro Storico, Verona","1700.0","5","160.0","3","1"
"157","Bilocale Scaletta San Marco, Centro Storico, Verona","1000.0","2","50.0","nan","1"
"158","Trilocale via Santini, Pindemonte, Verona","900.0","3","100.0","nan","1"
"159","Monolocale via Roveggia, Zona Fiera, Verona","600.0","nan","35.0","nan","1"
"160","Trilocale ottimo stato, quarto piano, Stadio, Verona","720.0","3","55.0","nan","1"
"161","Quadrilocale via Arcole, Cà di David, Verona","670.0","4","125.0","2","1"
"162","Bilocale via Bolzano, Borgo Roma, Verona","690.0","2","70.0","nan","1"
"163","Trilocale corso Milano, Borgo Milano, Verona","650.0","3","90.0","nan","1"
"164","Monolocale via Legnago, Borgo Roma, Verona","500.0","nan","40.0","nan","1"
"165","Bilocale via Laghetto Squarà, Montorio, Verona","650.0","2","65.0","nan","1"
"166","Mansarda ottimo stato, 56 m², Centro Storico, Verona","1200.0","2","56.0","nan","1"
"167","Trilocale via Cesiolo, Pindemonte, Verona","800.0","3","100.0","nan","1"
"168","Bilocale via Cappello, Centro Storico, Verona","680.0","2","40.0","nan","1"
"169","Bilocale viale Andrea Palladio, Stadio, Verona","580.0","2","60.0","nan","1"
"170","Trilocale via Porto San Pancrazio, Porto San Pancrazio, Verona","700.0","3","80.0","nan","1"
"171","Trilocale buono stato, quarto piano, Borgo Trento, Verona","1400.0","3","147.0","2","1"
"172","Villa unifamiliare, ottimo stato, 85 m², Quinzano, Verona","1300.0","4","85.0","nan","1"
"173","Bilocale via centro, Borgo Roma, Verona","650.0","2","40.0","nan","1"
"174","Villa unifamiliare, buono stato, 450 m², Borgo Venezia, Verona","3500.0","5+","450.0","3+","1"
"175","Quadrilocale via Andrea Doria 41, Borgo Nuovo - Navigatori, Verona","700.0","4","82.0","nan","1"
"176","Monolocale via Santa Chiara, Veronetta, Verona","750.0","nan","30.0","nan","1"
"177","Trilocale via Porto San Pancrazio, Porto San Pancrazio, Verona","600.0","3","85.0","nan","1"
