"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1809","Bilocale via della Commenda 31, Quadronno - Crocetta, Milano","2450.0","2","80.0","nan","1"
"1810","Appartamento via Pinerolo, Figino, Milano","5000.0","5","285.0","3","1"
"1811","Monolocale via Giuseppe Ripamonti 193, Vigentino - Fatima, Milano","800.0","nan","38.0","nan","1"
"1812","Trilocale via Melchiorre Gioia 67, Isola, Milano","1850.0","3","105.0","nan","1"
"1813","Quadrilocale piazza Emilia 3, Indipendenza, Milano","2600.0","4","140.0","2","1"
"1814","Bilocale via Giuseppe Giusti 30, Paolo Sarpi, Milano","1050.0","2","45.0","nan","1"
"1815","Bilocale via Arco 1, Cadorna - Castello, Milano","3166.0","2","79.0","nan","1"
"1816","Bilocale via Luca Signorelli 11, Paolo Sarpi, Milano","1400.0","2","85.0","nan","1"
"1817","Bilocale via Caltagirone, Bruzzano, Milano","1100.0","2","65.0","nan","1"
"1818","Bilocale viale Monte Ceneri 29, Ghisolfa - Mac Mahon, Milano","1500.0","2","80.0","nan","1"
"1819","Trilocale viale Piave 29, Porta Venezia, Milano","2083.0","3","85.0","2","1"
"1820","Appartamento via Aristide De Togni 27, San Vittore, Milano","5800.0","5+","230.0","3","1"
"1821","Trilocale via De Togni, San Vittore, Milano","3900.0","3","130.0","2","1"
"1822","Bilocale corso di Porta Romana 131, Quadronno - Crocetta, Milano","1583.0","2","52.0","nan","1"
"1823","Bilocale viale Zara 129a, Istria, Milano","1150.0","2","45.0","nan","1"
"1824","Bilocale via Santa Tecla, Duomo, Milano","2000.0","2","70.0","nan","1"
"1825","Bilocale piazza 24 Maggio, Corso San Gottardo, Milano","1100.0","2","50.0","nan","1"
"1826","Trilocale via Crimea, Bande Nere, Milano","2550.0","3","130.0","3","8"
"1827","Monolocale via Giovita Scalvini, Bovisa, Milano","750.0","nan","35.0","nan","8"
"1828","Bilocale via Giovanni Battista Soresina, Vercelli - Wagner, Milano","2200.0","2","65.0","nan","8"
"1829","Quadrilocale via Borgonuovo, Brera, Milano","2660.0","4","110.0","2","8"
"1830","Trilocale via Madonnina,, Brera, Milano","2700.0","3","75.0","nan","8"
"1831","Bilocale viale Certosa, Cascina Merlata - Musocco, Milano","700.0","2","25.0","nan","8"
"1832","Quadrilocale via Ambrogio Spinola 8, City Life, Milano","8000.0","4","160.0","3","8"
"1833","Quadrilocale via dei Piatti, Carrobbio, Milano","3750.0","4","135.0","2","8"
"1834","Bilocale via Luigi Resnati 8, Martini - Insubria, Milano","1100.0","2","50.0","nan","8"
"1835","Trilocale via Francesco Londonio 4, Paolo Sarpi, Milano","3000.0","3","140.0","nan","8"
"1836","Bilocale via Gian Battista Casella, Certosa, Milano","1000.0","2","40.0","nan","8"
"1837","Trilocale via Venosa 1, Martini - Insubria, Milano","1320.0","3","81.0","nan","8"
"1838","Bilocale corso di Porta Romana 131, Quadronno - Crocetta, Milano","1583.0","2","55.0","nan","8"
"1839","Bilocale via Fabio Mangone 2, Corso Genova, Milano","2500.0","2","50.0","nan","8"
