"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"121","Monolocale via San Martino e Solferino 17, Piazze - Duomo, Padova","900.0","nan","35.0","nan","2"
"122","Appartamento via Luigi Cadorna, Città Giardino, Padova","1200.0","5+","90.0","2","2"
"123","Attico via Mortise, Mortise, Padova","750.0","nan","100.0","nan","2"
"124","Bilocale buono stato, secondo piano, San Camillo - Nazareth, Padova","650.0","2","50.0","nan","2"
"125","Trilocale via San Prosdocimo, 34, Riviere, Padova","2300.0","3","60.0","nan","2"
"126","Trilocale via Sografi, Forcellini, Padova","900.0","3","70.0","nan","R"
"127","Appartamento Riviera San Benedetto San c, Riviere, Padova","1200.0","5","150.0","2","R"
"128","Trilocale via Ferdinando Bettini, Pontevigodarzere - Isola di Torre, Padova","750.0","3","80.0","nan","R"
"129","Mansarda ottimo stato, 130 m², Piazze - Duomo, Padova","2300.0","4","130.0","2","R"
"130","Trilocale via santa maria assunta, Guizza, Padova","1100.0","3","107.0","2","R"
"131","Bilocale via Dante, Piazze - Duomo, Padova","1000.0","2","50.0","nan","R"
"132","Quadrilocale Riviera San Benedetto, Riviere, Padova","1200.0","4","102.0","2","R"
"133","Appartamento piazza Francesco Petrarca, Savonarola - Ponte Molino, Padova","1300.0","5","154.0","2","R"
"134","Appartamento ottimo stato, primo piano, Piazze - Duomo, Padova","3800.0","5+","490.0","3+","R"
"135","Bilocale via Madonnetta, Piazze - Duomo, Padova","900.0","2","60.0","nan","R"
"136","Monolocale buono stato, secondo piano, Portello - Ospedali, Padova","800.0","nan","40.0","nan","R"
"137","Quadrilocale via Armando Diaz, Santa Croce, Padova","1250.0","4","130.0","2","R"
"138","Appartamento buono stato, terzo piano, Santa Rita, Padova","850.0","5","105.0","2","R"
"139","Quadrilocale buono stato, secondo piano, San Giuseppe - San Giovanni, Padova","850.0","4","120.0","2","R"
"140","Bilocale buono stato, primo piano, Guizza, Padova","450.0","2","40.0","nan","R"
"141","Appartamento nuovo, piano terra, San Camillo - Nazareth, Padova","1500.0","5","108.0","2","R"
"142","Bilocale via Jacopo Facciolati, Sant'Osvaldo - San Paolo, Padova","700.0","2","45.0","nan","R"
"143","Appartamento via dei Fabbri San c, Piazze - Duomo, Padova","1200.0","5","140.0","2","R"
"144","Trilocale ottimo stato, quarto piano, Piazze - Duomo, Padova","1400.0","3","80.0","2","R"
"145","Trilocale via Jacopo Crescini, Sant'Osvaldo - San Paolo, Padova","1080.0","3","80.0","nan","R"
"146","Quadrilocale via Egidio Forcellini, Forcellini, Padova","1500.0","4","115.0","nan","R"
"147","Bilocale vicolo dell'Osservatorio, Piazze - Duomo, Padova","700.0","2","40.0","nan","R"
"148","Trilocale via San Massimo, Portello - Ospedali, Padova","1300.0","3","75.0","nan","R"
"149","Appartamento buono stato, terzo piano, Santo, Padova","1850.0","5+","197.0","2","R"
"150","Quadrilocale via Egidio Forcellini, Forcellini, Padova","1500.0","4","115.0","nan","R"
"151","Monolocale via San Massimo, Portello - Ospedali, Padova","1000.0","nan","43.0","nan","2"
"152","Appartamento via Dimesse, Prato della Valle - Pontecorvo, Padova","1800.0","5","110.0","3","2"
"153","Quadrilocale via Monte Gallo, Brusegana - Aeroporto, Padova","1000.0","4","89.0","2","2"
"154","Trilocale via Annibale da Bassano, Santissima Trinità, Padova","630.0","3","70.0","nan","2"
"155","Monolocale via San Massimo, Portello - Ospedali, Padova","1000.0","nan","43.0","nan","2"
"156","Appartamento piazza del Santo, Santo, Padova","1100.0","5","130.0","2","2"
"157","Quadrilocale via Venezia, Stanga - Pio X, Padova","1200.0","4","90.0","2","2"
"158","Quadrilocale corso Milano, Piazze - Duomo, Padova","950.0","4","90.0","2","2"
"159","Appartamento via Sant'Eufemia, Santa Sofia - Altinate, Padova","990.0","5","118.0","2","2"
"160","Appartamento buono stato, su più livelli, Piazza Mazzini - Ospedale Militare, Padova","2400.0","5+","260.0","3","2"
"161","Quadrilocale via dei Fabbri San c, Piazze - Duomo, Padova","1000.0","4","120.0","nan","2"
"162","Appartamento via Sorio 90, San Giuseppe - San Giovanni, Padova","nan","5","131.0","2","2"
"163","Monolocale buono stato, secondo piano, San Camillo - Nazareth, Padova","450.0","nan","30.0","nan","2"
"164","Trilocale buono stato, San Camillo - Nazareth, Padova","850.0","3","90.0","2","2"
"165","Monolocale San Pietro Viminario, Padova","520.0","nan","60.0","nan","2"
"166","Bilocale buono stato, secondo piano, Santa Sofia - Altinate, Padova","1100.0","2","80.0","nan","2"
"167","Mansarda via Adriatica, Guizza, Padova","650.0","2","60.0","nan","2"
"168","Villa bifamiliare, ottimo stato, 190 m², San Bellino - San Filippo Neri, Padova","1300.0","4","190.0","3","2"
"169","Trilocale Villatora di Saonara, Padova","690.0","3","70.0","nan","2"
"170","Bilocale via Altinate, Santa Sofia - Altinate, Padova","2000.0","2","nan","nan","2"
"171","Palazzo - Edificio via Montà 257, Montà - Sant'Ignazio, Padova","2500.0","nan","260.0","nan","2"
