"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1425","Appartamento via Fossata, Barriera di Milano, Torino","390.0","nan","nan","nan","4"
"1426","Appartamento via Susa, Cit Turin, Torino","1800.0","nan","nan","nan","1"
"1427","Appartamento via Susa, Cit Turin, Torino","1600.0","nan","nan","nan","1"
"1428","Appartamento via Susa, Cit Turin, Torino","2100.0","nan","nan","nan","1"
"1429","Trilocale via delle Rosine, Via della Rocca, Torino","500.0","3","nan","nan","1"
"1430","Bilocale buono stato, primo piano, Via della Rocca, Torino","500.0","2","55.0","nan","1"
"1431","Appartamento via Giambattista Gropello, Cit Turin, Torino","650.0","nan","nan","nan","1"
"1432","Appartamento corso Palermo, Barriera di Milano, Torino","300.0","nan","nan","nan","1"
"1433","Trilocale via delle Rosine, Via della Rocca, Torino","600.0","3","nan","nan","1"
"1434","Appartamento via Giuseppe Luigi Lagrange, Via Roma, Torino","nan","5+","250.0","3","1"
"1435","Appartamento corso Inghilterra, Cit Turin, Torino","580.0","nan","nan","nan","1"
"1436","Appartamento via Susa, Cit Turin, Torino","1300.0","nan","nan","nan","1"
"1437","Trilocale buono stato, quarto piano, Nizza Millefonti, Torino","900.0","3","70.0","nan","1"
"1438","Bilocale buono stato, terzo piano, Via Roma, Torino","520.0","2","60.0","nan","1"
"1439","Monolocale ottimo stato, primo piano, Don Bosco, Torino","500.0","nan","35.0","nan","1"
"1440","Palazzo - Edificio corso Filippo Turati 19/7, San Secondo, Torino","5500.0","nan","5.5","nan","1"
"1441","Terratetto unifamiliare via Franco Bonelli, Quadrilatero Romano, Torino","1000.0","nan","nan","nan","1"
"1442","Monolocale via Po, Giardini Reali, Torino","1200.0","nan","nan","nan","1"
"1443","Terratetto unifamiliare via Po, Giardini Reali, Torino","950.0","nan","nan","nan","1"
"1444","Appartamento via Principe Amedeo, Via della Rocca, Torino","550.0","nan","nan","nan","1"
"1445","Bilocale ottimo stato, primo piano, Vanchiglia, Torino","500.0","2","50.0","nan","1"
"1446","Monolocale buono stato, quinto piano, San Secondo, Torino","400.0","nan","20.0","nan","1"
"1447","Bilocale ottimo stato, quinto piano, Santa Rita, Torino","400.0","2","50.0","nan","1"
"1448","Monolocale buono stato, primo piano, Mirafiori Sud - Onorato Vigliani, Torino","450.0","nan","30.0","nan","1"
"1449","Villa unifamiliare, ottimo stato, 1300 m², Cittadella, Torino","2000.0","5+","1.3","3+","1"
"1450","Trilocale buono stato, quarto piano, Nizza Millefonti, Torino","800.0","3","70.0","nan","1"
"1451","Monolocale buono stato, primo piano, Lingotto, Torino","300.0","nan","30.0","nan","1"
"1452","Bilocale ottimo stato, piano rialzato, Centro Europa, Torino","530.0","2","45.0","nan","1"
"1453","Bilocale buono stato, primo piano, Nizza Millefonti, Torino","450.0","2","50.0","nan","1"
"1454","Monolocale via Mollieres, Pozzo Strada, Torino","800.0","nan","nan","nan","1"
"1455","Monolocale ottimo stato, primo piano, Giardini Reali, Torino","400.0","nan","25.0","nan","1"
"1456","Trilocale buono stato, quarto piano, San Salvario - Dante, Torino","900.0","3","80.0","nan","1"
"1457","Mansarda buono stato, 25 m², Centro Europa, Torino","350.0","nan","25.0","nan","1"
