"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"370","Bilocale via Col di Lana 5, Cornigliano, Genova","490.0","2","74.0","nan","4"
"371","Appartamento via Giovanni Bettolo, Quinto, Genova","1200.0","5+","130.0","2","4"
"372","Trilocale via Gabriele Rossetti, Quarto, Genova","750.0","3","95.0","nan","4"
"373","Monolocale via Amba Alagi 3, Dinegro, Genova","460.0","nan","33.0","nan","4"
"374","Bilocale viale delle Palme, Nervi, Genova","1300.0","2","50.0","nan","4"
"375","Appartamento via Antonio Cantore 21, Sampierdarena, Genova","600.0","5+","125.0","nan","4"
"376","Appartamento via Francesco Nullo, Quarto, Genova","2500.0","5","300.0","2","2"
"377","Bilocale via Vesima 5, Vesima - Crevari, Genova","1800.0","2","80.0","2","2"
"378","Trilocale via di San Bernardo, Molo, Genova","1000.0","3","80.0","nan","2"
"379","Bilocale via Belsito, Nervi, Genova","620.0","2","65.0","nan","2"
"380","Bilocale via Vesima 6, Vesima - Crevari, Genova","2000.0","2","80.0","nan","2"
"381","Appartamento buono stato, piano terra, Nervi, Genova","1500.0","5+","87.0","2","2"
"382","Trilocale via di Santa Maria di Castello, Molo, Genova","900.0","3","90.0","2","2"
"383","Monolocale via Andrea del Sarto 21, Sestri Ponente, Genova","850.0","nan","62.0","nan","2"
"384","Quadrilocale via Angelo Carrara, Quarto, Genova","980.0","4","100.0","nan","2"
"385","Appartamento via del Campo, Prè, Genova","1200.0","5","110.0","2","2"
"386","Trilocale piazza San Matteo 15, Centro Città, Genova","900.0","3","100.0","2","2"
"387","Quadrilocale via Lodovico Calda 16, Sestri Ponente, Genova","800.0","4","123.0","nan","2"
"388","Trilocale via 16 Giugno 1944 7, Sestri Ponente, Genova","800.0","3","114.0","2","2"
"389","Bilocale via Fiumara 3, Sampierdarena, Genova","1100.0","2","66.0","nan","2"
"390","Quadrilocale quinto piano, Prè, Genova","850.0","4","110.0","nan","2"
"391","Bilocale via Eros da Ros, Nervi, Genova","800.0","2","45.0","nan","2"
"392","Monolocale salita di Santa Maria di Castello,6, Molo, Genova","1740.0","nan","35.0","nan","2"
"393","Bilocale Corte dei Lambruschini, Foce, Genova","900.0","2","70.0","nan","2"
"394","Appartamento via Trento, 8, Albaro, Genova","980.0","5+","120.0","2","2"
"395","Palazzo - Edificio corso Buenos Aires 8, Foce, Genova","3650.0","5","300.0","2","2"
"396","Quadrilocale via Mansueto, Rivarolo, Genova","500.0","4","100.0","nan","2"
"397","Bilocale via San Giacomo e Filippo, San Vincenzo, Genova","1100.0","2","65.0","nan","2"
"398","Quadrilocale via Federico Delpino 33, Castelletto, Genova","790.0","4","119.0","2","2"
"399","Trilocale via Asilo Davide e Delfina Garbarino, Dinegro, Genova","600.0","3","92.0","nan","2"
"400","Trilocale via Ogerio Pane, Castelletto, Genova","850.0","3","80.0","nan","2"
"401","Trilocale via Angelo Gianelli 29, Quinto, Genova","1100.0","3","94.0","nan","3"
"402","Quadrilocale ottimo stato, secondo piano, San Fruttuoso, Genova","700.0","4","90.0","nan","3"
"403","Quadrilocale piazzale Marassi, Marassi, Genova","650.0","4","100.0","nan","3"
"404","Appartamento via Sestri, Sestri Ponente, Genova","nan","5+","200.0","nan","3"
"405","Appartamento via Gabriele Rossetti, Quarto, Genova","1000.0","5","145.0","nan","3"
"406","Appartamento via di Creto, Struppa, Genova","650.0","5+","100.0","nan","3"
"407","Trilocale buono stato, terzo piano, Quarto, Genova","600.0","3","75.0","nan","3"
"408","Trilocale via Filippo Corridoni 1G, Albaro, Genova","1350.0","3","90.0","2","3"
"409","Trilocale corso Alessandro De Stefanis, Staglieno, Genova","650.0","3","65.0","nan","3"
"410","Trilocale via Giorgio Chiesa, Quarto, Genova","650.0","3","85.0","nan","3"
"411","Appartamento corso Firenze, Castelletto, Genova","1000.0","5+","244.0","2","3"
"412","Palazzo - Edificio corso Buenos Aires 8, Foce, Genova","650.0","nan","40.0","nan","3"
"413","Monolocale Passo delle Murette, Molo, Genova","500.0","nan","52.0","nan","3"
"414","Bilocale via al Ponte Calvi 6, Prè, Genova","750.0","2","87.0","nan","3"
"415","Quadrilocale via Natale Gallino 33, Pontedecimo, Genova","400.0","4","75.0","nan","3"
"416","Bilocale via Giovanni Opisso 78, Pegli, Genova","850.0","2","105.0","nan","3"
"417","Monolocale via Corsica,14, Carignano, Genova","1680.0","nan","36.0","nan","3"
