"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"151","Appartamento piazza Castelnuovo, Politeama - Ruggiero Settimo, Palermo","2000.0","5+","180.0","3","1"
"152","Quadrilocale via Niccolò Garzilli 71, Politeama - Ruggiero Settimo, Palermo","1050.0","4","133.0","2","1"
"153","Quadrilocale via Ignazio Gioè, Inserra, Palermo","1000.0","4","125.0","nan","1"
"154","Bilocale via Emanuele Notarbartolo 9, Giotto Galilei - Palagonia, Palermo","750.0","2","100.0","nan","1"
"155","Quadrilocale viale Margherita di Savoia 23, Mondello - Valdesi, Palermo","4500.0","4","120.0","nan","1"
"156","Bilocale viale Giunone 20, Mondello - Valdesi, Palermo","800.0","2","60.0","nan","1"
"157","Quadrilocale via Gallo, Mondello - Valdesi, Palermo","6000.0","4","100.0","nan","1"
"158","Quadrilocale via Torquato Tasso 78, Libertà - Villabianca, Palermo","770.0","4","140.0","2","1"
"159","Quadrilocale via Vittorio Alfieri 47, Libertà - Villabianca, Palermo","780.0","4","125.0","2","1"
"160","Trilocale via Francesco Laurana 32, Libertà - Villabianca, Palermo","850.0","3","90.0","nan","1"
"161","Attico via Imperatore Federico 42, Fiera, Palermo","900.0","3","110.0","nan","1"
"162","Trilocale via Milano 39, Kalsa, Palermo","900.0","3","90.0","nan","1"
"163","Appartamento via Contessa Giuditta, Zisa, Palermo","680.0","5","180.0","2","1"
"164","Monolocale viale Croce Rossa 115C, De Gasperi - Croce Rossa, Palermo","500.0","nan","60.0","nan","1"
"165","Appartamento via Basile 2, Olio di Lino, Palermo","480.0","5","141.0","2","1"
"166","Trilocale via Buzzanca 3, Cruillas, Palermo","430.0","3","60.0","nan","1"
"167","Appartamento via Nairobi, Calatafimi Bassa - Indipendenza, Palermo","650.0","5","115.0","2","1"
"168","Quadrilocale via Manfredi Luigi 18, Oreto - Perez, Palermo","250.0","4","114.0","nan","1"
"169","Bilocale via dell'Incoronazione 1, Cassaro, Palermo","650.0","2","60.0","nan","1"
"170","Bilocale via Giuseppe Recupero 28, Oreto - Perez, Palermo","370.0","2","40.0","nan","1"
"171","Trilocale via Apollo, Mondello - Valdesi, Palermo","670.0","3","90.0","nan","1"
"172","Trilocale via Johann Sebastian Bach, CEP - Michelangelo Alta, Palermo","620.0","3","109.0","2","1"
"173","Trilocale via Roma 115, Kalsa, Palermo","950.0","3","90.0","nan","1"
"174","Bilocale via Papa Pio X, Arenella, Palermo","1100.0","2","120.0","2","1"
"175","Trilocale via Tommaso Aversa 156, Noce, Palermo","600.0","3","85.0","nan","1"
"176","Bilocale via Pasquale Matera 30, Settecannoli, Palermo","430.0","2","60.0","nan","1"
"177","Monolocale via Pietro Nenni 67, Strasburgo - Belgio, Palermo","400.0","nan","25.0","nan","1"
"178","Monolocale via Faraone 10, Cardillo, Palermo","450.0","nan","30.0","nan","1"
"179","Quadrilocale via Margherito da Brindisi 63, Addaura, Palermo","2500.0","4","110.0","2","1"
"180","Monolocale via Emanuele Notarbartolo, Notarbartolo - Sciuti, Palermo","580.0","nan","38.0","nan","1"
"181","Appartamento via Gallo, Mondello - Valdesi, Palermo","1100.0","5+","200.0","2","1"
"182","Bilocale via Bruno Pontecorvo 6/D, Cruillas, Palermo","530.0","2","55.0","2","1"
"183","Quadrilocale via Gallo, Mondello - Valdesi, Palermo","6500.0","4","100.0","nan","1"
"184","Appartamento via Scipione l'Africano, Addaura, Palermo","4200.0","5+","500.0","3+","1"
"185","Trilocale viale Italia 2, Mondello - Valdesi, Palermo","950.0","3","110.0","2","1"
"186","Monolocale via Ammiraglio Rizzo 46, Montepellegrino, Palermo","480.0","nan","47.0","nan","1"
"187","Monolocale via Monte Cuccio 30, De Gasperi - Croce Rossa, Palermo","400.0","nan","36.0","nan","1"
"188","Appartamento via Cantiere Finocchiaro 8, Politeama - Ruggiero Settimo, Palermo","1100.0","5","160.0","2","1"
"189","Monolocale via Emanuele Notarbartolo 7B, Libertà - Villabianca, Palermo","550.0","nan","45.0","nan","1"
"190","Trilocale buono stato, piano terra, Olio di Lino, Palermo","550.0","3","110.0","2","1"
"191","Trilocale via Belgio 2, Strasburgo - Belgio, Palermo","700.0","3","120.0","2","1"
"192","Trilocale via dei Friscalettari 38/a, Sferracavallo - Barcarello, Palermo","nan","3","80.0","nan","1"
"193","Trilocale via Rosolino Pilo, Politeama - Ruggiero Settimo, Palermo","800.0","3","70.0","nan","1"
"194","Quadrilocale via Altofonte 148, Villagrazia, Palermo","490.0","4","110.0","nan","1"
"195","Bilocale via Gabriele Buccola, Oreto - Perez, Palermo","320.0","2","25.0","nan","1"
"196","Appartamento via Bellinzona 17b, Castelforte, Palermo","9000.0","5","120.0","3","1"
"197","Appartamento via Mariano Stabile, Roma - Cavour, Palermo","750.0","5","130.0","2","1"
"198","Appartamento in villa viale Margherita di Savoia, Vergine Maria, Palermo","4000.0","5","200.0","3","1"
"199","Quadrilocale via Mario Rutelli 26, Libertà - Villabianca, Palermo","750.0","4","120.0","2","1"
"200","Trilocale via Principe di Granatelli,86, Politeama - Ruggiero Settimo, Palermo","800.0","3","70.0","nan","1"
