"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"127","Bilocale via Marcantonio Ducco 9, Crocifissa di Rosa, Brescia","780.0","2","50.0","nan","2"
"128","Bilocale via Renato Serra 11, Via Veneto - Borgo Trento, Brescia","600.0","2","58.0","nan","2"
"129","Palazzo - Edificio via Carlo Cattaneo 16, Castello - Via Musei, Brescia","800.0","nan","80.0","nan","2"
"130","Trilocale via Gaetano Salvemini 20, Mompiano - Costalunga, Brescia","800.0","3","100.0","nan","2"
"131","Rustico via del Franzone 132, Sant'Anna, Brescia","1800.0","3","130.0","2","2"
"132","Trilocale via Torricella di Sopra, Urago Mella, Brescia","1800.0","3","130.0","nan","2"
"133","Bilocale via Cremona 50, Brescia Due, Brescia","550.0","2","60.0","nan","2"
"134","Cascina via Valcamonica 16O, Sant'Anna, Brescia","1805.0","nan","135.0","nan","2"
"135","Trilocale via Francesco Baracca 11, Via Veneto - Borgo Trento, Brescia","800.0","3","100.0","nan","2"
"136","Bilocale via dei Mille 18, Loggia - Garibaldi, Brescia","550.0","2","48.0","nan","2"
"137","Trilocale via Alfonso Bonora 1, Sant'Anna, Brescia","1250.0","3","75.0","nan","2"
"138","Monolocale via dei Girelli 30, Fornaci, Brescia","600.0","nan","40.0","nan","2"
